Date,Portfolio_Value,Benchmark_Value
2021-04-19,183462.47847625098,147820.93136605612
2021-04-20,183289.8288038547,147222.10037252208
2021-04-21,183373.4590004375,147306.7050054943
2021-04-22,182273.42913804273,146810.72062536614
2021-04-23,183111.80801975273,147401.38349296828
2021-04-26,182311.69356350612,147061.21176680204
2021-04-27,182162.90957029248,146926.5904425761
2021-04-28,181528.94300057646,147035.76657887467
2021-04-29,181254.27386319346,146886.11043850344
2021-04-30,180121.10268978993,146173.34124498433
2021-05-03,181274.30964367217,146690.9466162549
2021-05-04,180308.7420142797,146196.57566159216
2021-05-05,180714.11598106733,146691.07249032546
2021-05-06,180757.66034130353,146649.73690972058
2021-05-07,182018.1754021091,147357.32233897364
2021-05-10,180543.2766211001,146469.69365472696
2021-05-11,179523.0019239544,145538.5579170965
2021-05-12,177493.26898435832,144153.6728667424
2021-05-13,179034.74858271328,145143.67746862047
2021-05-14,180848.56232516424,146217.45446126608
2021-05-17,180773.1051912907,145926.49987044532
2021-05-18,180274.44844627878,145898.78587069552
2021-05-19,180275.9149276245,145681.00137007606
2021-05-20,181157.29578981388,146430.12249661796
2021-05-21,181146.97241673648,146391.19673271393
2021-05-25,182242.1427619686,147239.0548850504
2021-05-26,183363.53410492017,147859.8924722246
2021-05-27,183265.1772437644,147759.65143058528
2021-05-28,183759.35128398688,148110.0204184784
2021-05-31,183245.10323619997,147913.61790373537
2021-06-01,184019.88305689284,148336.2986873589
2021-06-02,183956.19283112176,148343.71163944597
2021-06-03,183695.18378476764,148272.7767006175
2021-06-04,184852.05910788468,149118.1760214781
2021-06-07,184951.44227024063,149151.30274282943
2021-06-08,185241.04336399608,149417.32696293987
2021-06-09,184788.0678707125,149252.08032843837
2021-06-10,185197.0571567768,149487.60159267532
2021-06-11,186035.17657212133,150112.21294828653
2021-06-14,186032.49525618728,150103.92041235798
2021-06-15,186616.54189198994,150586.64157778697
2021-06-16,186389.12188324347,150400.2988121087
2021-06-17,186358.29169226068,150745.8528356852
2021-06-18,185296.18259568416,150127.40287670144
2021-06-21,186527.4411905578,150607.9282843669
2021-06-22,186566.18745326292,150628.4205678964
2021-06-23,186174.1186187328,150364.9022302562
2021-06-24,186986.2175000145,151031.4604676033
2021-06-25,187217.05854706434,150958.86084214516
2021-06-28,187377.75961894245,150986.74272627046
2021-06-29,187758.24232847738,151312.68573478755
2021-06-30,187877.74458471063,151267.64734952524
2021-07-02,188657.28890610533,151580.55824278816
2021-07-05,189403.07721053142,151964.58968499984
2021-07-06,190162.95277181795,152344.58654223988
2021-07-07,190872.59755526282,152873.3577979925
2021-07-08,189684.24410229182,152100.81376876845
2021-07-09,190514.510044619,152604.49796624974
2021-07-12,190868.32304733497,152931.58311050397
2021-07-13,191392.55156054706,152835.2626635067
2021-07-14,191831.94508827885,153006.15636607492
2021-07-15,192488.18984638804,153296.0289046452
2021-07-16,191185.880062457,152638.0076668596
2021-07-19,190612.65410649966,152085.36360511536
2021-07-20,191409.59339706102,152610.04577441668
2021-07-21,191062.30083090925,152843.51118846217
2021-07-22,191518.76332864029,153189.8299515441
2021-07-23,192549.88784606694,153920.9169358293
2021-07-26,192246.45069821068,153746.13715795014
2021-07-27,192457.37871789152,153873.60591281386
2021-07-28,192242.1459904063,153826.30992184588
2021-07-29,192257.24364716193,153769.53167524407
2021-07-30,191498.77861574426,153559.57104457123
2021-08-03,193343.34954057026,154859.7221262104
2021-08-04,193135.35396613803,154615.65796967666
2021-08-05,192975.0003228061,154714.35842218384
2021-08-06,192624.22537361644,154914.39733028313
2021-08-09,191973.10815838087,154793.96341162798
2021-08-10,191480.3593818708,154709.1577432724
2021-08-11,192280.03247075877,154942.75464533994
2021-08-12,192484.5705729544,154951.63717317863
2021-08-13,193613.48883196354,155466.82627654212
2021-08-16,194577.41809996788,155782.0957134859
2021-08-17,194153.24889413282,155314.35557225352
2021-08-18,193352.1596775324,154887.61002227972
2021-08-19,194525.13653539514,155467.20728027038
2021-08-20,195724.12579723125,156038.08742292368
2021-08-23,195584.78103464673,155872.31777155603
2021-08-24,195396.54667516463,155628.43187590275
2021-08-25,195493.09720881158,155635.97554031364
2021-08-26,195531.39731994568,155714.47455574453
2021-08-27,196504.50786318904,156253.61414644393
2021-08-30,196470.9504710078,156356.07752501467
2021-08-31,196278.40877825336,156108.56027198408
2021-09-01,196989.01737354987,156872.9772510239
2021-09-02,197020.54173948677,157097.1677747253
2021-09-03,197048.6247449634,156977.08886839295
2021-09-07,197528.51034566964,157393.37029977044
2021-09-08,197342.81324623642,157210.6825774301
2021-09-09,196568.75152370002,156911.85224374305
2021-09-10,195731.05242612024,156318.7127362201
2021-09-13,196063.03058277824,156569.7033442554
2021-09-14,195663.6249630172,156468.60073392582
2021-09-15,196110.62125514785,156569.20617864735
2021-09-16,195688.7534269336,156632.97839529157
2021-09-17,194812.5123761677,155797.66780782928
2021-09-20,192921.92410615121,154614.0357086257
2021-09-21,193435.03404373268,155016.9293832946
2021-09-22,194350.26211573224,155552.4783782637
2021-09-23,194435.18285350504,155606.01599034987
2021-09-24,194152.11147331438,155009.43524341116
2021-09-27,193876.83164160087,154763.54178860458
2021-09-28,191390.29813979095,153016.21033529748
2021-09-29,191956.1540705048,153308.7254633024
2021-09-30,190238.14487807304,152122.0005345766
2021-10-01,191225.48612174764,152784.9888172268
2021-10-04,189490.43652955414,151651.61056962653
2021-10-05,190690.67603441424,152206.42356370197
2021-10-06,191196.68236641827,152321.68322195427
2021-10-07,192111.31962240872,152755.72731824024
2021-10-08,191421.4145485541,152166.43687460604
2021-10-12,190596.46895015152,151627.01973933593
2021-10-13,191716.55361638474,152279.96301375888
2021-10-14,193381.37633700023,153502.2635938306
2021-10-15,194188.35863849285,154175.0852665588
2021-10-18,194644.83556297325,154249.0430771024
2021-10-19,195573.3566531137,154642.76269967505
2021-10-20,195966.93520761465,154784.48647003734
2021-10-21,196707.62723355557,154847.02402173833
2021-10-22,196825.57299105637,155032.43711539943
2021-10-25,197684.22561439738,155390.7126620697
2021-10-26,197285.7091840724,155396.49861857528
2021-10-27,196040.39386349352,154764.60772267974
2021-10-28,197201.64512680203,155610.44522908115
2021-10-29,197027.43013772691,155220.3615656559
2021-11-01,197905.41432879714,155728.1422070752
2021-11-02,198367.63761535863,155816.0598956913
2021-11-03,198737.36626150762,156392.5250024098
2021-11-04,200613.18761643622,157343.1636942514
2021-11-05,201632.24906836645,157871.92890305747
2021-11-08,201907.74788879324,157858.08106322752
2021-11-09,201643.23359723535,157857.47849691243
2021-11-10,201689.90507530505,156928.25909526332
2021-11-11,203624.77664368684,157723.9146180459
2021-11-12,203996.7112800005,158316.63767605944
2021-11-15,203529.3272364227,157884.05574546565
2021-11-16,203979.55945663442,157988.4018634304
2021-11-17,204763.30206360406,158255.8463636553
2021-11-18,204871.3798089149,158446.63631260258
2021-11-19,204670.1438109718,158428.96435909806
2021-11-22,203502.45052808244,157772.87231057504
2021-11-23,202737.10896319523,157545.60937434886
2021-11-24,202445.62449730557,157738.3028885191
2021-11-25,202918.38724170486,158143.415750201
2021-11-26,201142.94343602678,156435.4962626055
2021-11-29,201791.7713640745,157050.13563993655
2021-11-30,199710.86065005144,155677.41632751876
2021-12-01,198940.4939747875,155224.366490407
2021-12-02,200347.85129526575,156613.43281611317
2021-12-03,200286.06105214392,156279.3100656293
2021-12-06,200699.03856062048,156693.72649663742
2021-12-07,201909.5116797748,157783.07270137686
2021-12-08,202380.62146489497,157898.86007929104
2021-12-09,201846.8452170677,157713.06460371512
2021-12-10,203018.29689410812,158273.22531176254
2021-12-13,203262.19788908435,158070.9372009608
2021-12-14,202316.74417889662,157608.5473627273
2021-12-15,204325.5498282559,158873.79768315982
2021-12-16,203378.8447313649,158491.9591140881
2021-12-17,203338.12150238012,158297.69786500852
2021-12-20,202591.74846654152,157472.5812743849
2021-12-21,204495.92949053147,158754.54228458463
2021-12-22,205234.11886296736,159425.39700078618
2021-12-23,205857.85795562278,159911.22388424393
2021-12-24,206165.06142545206,160037.78746130588
2021-12-29,207331.82625797376,160873.87886875978
2021-12-30,206658.77672660886,160454.32193919536
2021-12-31,205263.29607734314,159886.33656212263
2022-01-04,206640.81457294058,160118.03182938922
2022-01-05,205118.61380689617,159164.71343473071
2022-01-06,203638.2165844261,158400.8775009313
2022-01-07,202393.1613356433,157709.77714197614
2022-01-10,202546.2273291176,157613.63405086528
2022-01-11,203169.62371550378,158063.38100808245
2022-01-12,203031.07100686186,158170.79827902856
2022-01-13,201476.22096808953,157534.54804151144
2022-01-14,201791.0357369517,157443.72108624986
2022-01-17,202307.1839314468,157650.09928844776
2022-01-18,199099.23662918035,155560.8293605229
2022-01-19,198689.81390987267,155125.18363734242
2022-01-20,197476.5829857586,154573.38219142047
2022-01-21,195894.68719404406,153565.83383381812
2022-01-24,196477.99196695985,153148.76694509928
2022-01-25,195534.47355826784,152689.7923771461
2022-01-26,195060.29731333,152736.90011675117
2022-01-27,194735.24733069108,152838.62335923378
2022-01-28,197059.12946035858,153893.93997507385
2022-01-31,198828.61498322955,155059.9376081134
2022-02-01,199745.7021296944,155613.16527544707
2022-02-02,200868.04933013284,156536.75935371616
2022-02-03,198179.41852634138,154774.85683510685
2022-02-04,199784.35915864314,155369.1089042856
2022-02-07,198682.30152152377,154817.30551521142
2022-02-08,200326.05974716798,155430.20537428153
2022-02-09,202047.0000732338,156461.01720265934
2022-02-10,200446.56605189617,155258.5457890908
2022-02-11,199592.17377720962,154656.99668097892
2022-02-14,199004.54337146698,153790.5488415693
2022-02-15,200575.57106163094,154771.31524337098
2022-02-16,200620.5644889343,154577.64628531842
2022-02-17,199077.36324222243,153321.7745055226
2022-02-18,198834.1411523906,153119.6954804249
2022-02-22,197749.87454594582,152219.89039302996
2022-02-23,195710.51512445294,150785.70660435868
2022-02-24,196810.58958581398,151224.87044426115
2022-02-25,198245.66707739665,152863.14032618358
2022-02-28,197600.6918518563,152566.64181325183
2022-03-01,197404.6555425903,152206.25262573722
2022-03-02,197383.81027103588,152600.13881458345
2022-03-03,197411.9043396266,152198.0192608928
2022-03-04,197297.9546912337,151989.95912454365
2022-03-07,195587.0126755102,149969.82670752358
2022-03-08,197773.29639384552,149713.8566731575
2022-03-09,198732.75582386617,151434.41544639508
2022-03-10,197707.07470731123,150702.80844690854
2022-03-11,195218.15513039354,149368.057583565
2022-03-14,195005.50277026187,148848.4277208534
2022-03-15,195485.58138900058,149305.16044686112
2022-03-16,197892.44132999761,151203.54362285015
2022-03-17,198601.32840983671,151876.96495644178
2022-03-18,199247.61262544405,152628.3060481622
2022-03-21,199418.6509600826,152159.30332272736
2022-03-22,199985.59203143572,152370.79148678228
2022-03-23,199115.99401873708,151913.94144522364
2022-03-24,200326.3210634963,152141.74645249685
2022-03-25,199729.1690018959,151606.14649527468
2022-03-28,199893.88460067747,152182.38781311104
2022-03-29,201690.6548609766,153313.2923189239
2022-03-30,200949.62047555225,153059.76060809454
2022-03-31,199417.44835003282,152303.38315438014
2022-04-01,199732.90297121392,152593.943791255
2022-04-04,200655.31911374087,153214.41676177032
2022-04-05,198890.13696847623,151970.0659737613
2022-04-06,198078.58484245287,151165.56168410502
2022-04-07,199516.32116093396,151540.91171366384
2022-04-08,199261.32563671056,151117.05336264364
2022-04-11,198674.34328587624,150153.4717755459
2022-04-12,198511.01257461472,150001.83110896993
2022-04-13,198982.280709277,150527.6212514539
2022-04-14,198443.5299461731,149778.63118853135
2022-04-18,198510.56214458548,149563.13690280254
2022-04-19,198995.04837142825,150152.86243071253
2022-04-20,197936.2788472671,149667.85817662303
2022-04-21,197006.52114357142,148563.07508674508
2022-04-22,195154.02872280704,147255.98188013886
2022-04-25,194605.87621970178,147166.76811792311
2022-04-26,192155.17342464125,145706.09970428975
2022-04-27,192278.12786200416,145790.5447665759
2022-04-28,194860.56711118456,147502.24612900836
2022-04-29,191912.7568719115,145374.41906810107
2022-05-02,191572.45815140544,145312.31962123423
2022-05-03,192015.15536654767,145728.1175951964
2022-05-04,194394.27597716736,147348.73722594784
2022-05-05,191125.12051993655,144609.4936372295
2022-05-06,190778.28101030883,143902.45387093863
2022-05-09,187710.5235231686,142226.42981047844
2022-05-10,187668.60308225156,142223.63025682943
2022-05-11,186299.01717374037,141548.1463744712
2022-05-12,185842.3899760697,141849.10236862325
2022-05-13,186955.6784521786,143102.45662873398
2022-05-16,186461.35610327555,143010.1190546536
2022-05-17,188044.19742671744,143832.11294139194
2022-05-18,184765.73213341227,142029.77225710347
2022-05-19,184676.35457569407,142112.41000358335
2022-05-20,185326.92989856284,142692.79857296092
2022-05-24,186984.49419001257,143590.37512931254
2022-05-25,187457.1104484493,144124.63503222246
2022-05-26,188880.88496847596,144927.14842123757
2022-05-27,190535.88654738927,146132.13146141477
2022-05-30,191478.71996196022,146769.90773874003
2022-05-31,188465.3282417502,145130.42100861575
2022-06-01,187971.63750888806,144387.09507577983
2022-06-02,189874.54354087682,145442.43786231522
2022-06-03,187570.87137641618,144043.88687928204
2022-06-06,187393.97792389762,143741.75204783212
2022-06-07,187889.60411218068,143855.49521148627
2022-06-08,186624.25466223768,142816.5228851662
2022-06-09,185548.58294755605,142118.34865934396
2022-06-10,184060.61353360265,140015.74304295727
2022-06-13,179894.16668759825,137265.87883993224
2022-06-14,179381.02548867866,136442.24160358962
2022-06-15,180831.48907099056,137610.67564976116
2022-06-16,178592.42792198286,135696.89422239934
2022-06-17,179136.74955845706,136055.36329336243
2022-06-20,180008.61935890993,136709.31467467576
2022-06-21,179988.25127468118,136682.85360047093
2022-06-22,180195.1099320571,136628.62435694152
2022-06-23,180633.9097338016,137064.66084132897
2022-06-24,183071.0465866131,138643.769913323
2022-06-27,182564.8724944396,138461.7670628973
2022-06-28,180736.4666200307,137737.2078759326
2022-06-29,180582.38216239883,137861.7554427855
2022-06-30,179262.14114364347,137404.77771756213
2022-07-04,180210.89797381018,138198.26141020827
2022-07-05,180140.10021713213,138367.3464423884
2022-07-06,179700.6115508998,137981.19746986224
2022-07-07,180743.2388687395,138771.47823897382
2022-07-08,180420.7483961177,138541.17744592048
2022-07-11,179405.0387633822,137961.08884132508
2022-07-12,178273.81442335734,137646.45498445
2022-07-13,177715.04138888448,137382.40696120795
2022-07-14,177552.07403084933,136913.04586575786
2022-07-15,178522.66821468773,137778.59346743894
2022-07-18,177742.13571035184,137751.24323144014
2022-07-19,179837.92899369862,139257.58462969726
2022-07-20,179733.6096598477,139357.71293351575
2022-07-21,181572.61273584064,140595.57849055456
2022-07-22,181494.14607151912,140813.09178880832
2022-07-25,180865.2530500481,140812.5932036226
2022-07-26,180070.50883341258,140293.88434665438
2022-07-27,182539.41981896874,141767.06301086233
2022-07-28,184421.5046575053,143166.14519237514
2022-07-29,186107.25956482897,144114.4972423691
2022-08-02,185593.04237179214,143198.4869599252
2022-08-03,186715.26153479627,143691.313932227
2022-08-04,187798.50469226256,144171.1820280543
2022-08-05,187817.9040732017,144013.3102852816
2022-08-08,187318.30108989542,143901.0717589874
2022-08-09,187192.50657501793,143485.05186706092
2022-08-10,188482.35895301713,144920.97217223432
2022-08-11,188335.67279331345,144708.01388500602
2022-08-12,190393.39188198742,145886.61963593875
2022-08-15,191686.44491743372,146479.79951960428
2022-08-16,191181.05312011868,146398.17019139222
2022-08-17,190613.847684108,145716.82299627757
2022-08-18,190988.88165112064,145917.31925930586
2022-08-19,189729.79573723947,144846.64101232908
2022-08-22,187449.01911789447,143644.25696175126
2022-08-23,186636.5000270482,143045.470179988
2022-08-24,186917.73154043406,142896.40848091553
2022-08-25,188377.30421914434,144052.73029730783
2022-08-26,185283.7495269623,142479.321459011
2022-08-29,184362.19590645298,141789.46331929823
2022-08-30,183793.40401230048,141323.88691939908
2022-08-31,182873.70312356457,140574.32669330563
2022-09-01,182200.46499556192,139893.85278094845
2022-09-02,181624.01082923502,140040.73153077086
2022-09-06,180815.10615520444,139088.8916716195
2022-09-07,182532.03450594138,140005.4252649899
2022-09-08,182708.8347806065,140216.81661615992
2022-09-09,184506.37751226797,141792.65801955387
2022-09-12,185917.84406644382,142616.03208434387
2022-09-13,182363.51806986704,140474.54374028643
2022-09-14,183137.94926854325,140951.08915499985
2022-09-15,181335.26161474903,140556.16001567483
2022-09-16,181299.0079413015,140199.03407870414
2022-09-19,181802.06394957128,140541.20279029311
2022-09-20,181344.347350596,140153.157492242
2022-09-21,180564.655124805,139615.79421598068
2022-09-22,180349.21253256206,139037.56320633017
2022-09-23,177835.26511847856,137517.62431271275
2022-09-26,177351.0517097737,136867.15164560394
2022-09-27,176820.5396262536,135868.24505097236
2022-09-28,179268.34028172924,138007.214938875
2022-09-29,178052.79764981818,136682.15701187277
2022-09-30,178113.85697543615,136537.32816413377
2022-10-03,179925.17711950402,137656.63698548207
2022-10-04,183350.29560927348,139940.84489427303
2022-10-05,183303.1543566541,139107.7149470842
2022-10-06,183270.90101554646,138427.27192711088
2022-10-07,179731.66812049184,136409.82098551042
2022-10-11,177665.45819005024,134928.6890958287
2022-10-12,177867.74179268265,134860.97055240153
2022-10-13,179569.35185756284,136529.8701232647
2022-10-14,177959.13800063933,135283.67574058988
2022-10-17,179179.8882663246,136576.62761529512
2022-10-18,180766.5823557924,137659.5212172469
2022-10-19,179233.58351376696,136314.68815139518
2022-10-20,178449.75666882782,135504.65748597353
2022-10-21,180297.52864724095,136626.14599478742
2022-10-24,181966.1265547017,137530.5695868301
2022-10-25,182915.56381151438,138603.22086168593
2022-10-26,182829.89663449937,139560.14649507875
2022-10-27,182090.03732949175,139741.25635668077
2022-10-28,184360.6780250231,141010.4642083987
2022-10-31,183504.4703172957,140481.05910972296
2022-11-01,183877.11602004984,140909.23839802097
2022-11-02,181873.91346000214,139458.71699587928
2022-11-03,180672.83080040387,138685.3778113908
2022-11-04,181866.90061214854,138978.31667228148
2022-11-07,182812.32082944934,139054.54781412697
2022-11-08,183982.1258609551,139956.11452122123
2022-11-09,182741.49903331033,139059.01317857226
2022-11-10,188581.92033435527,143418.4964767729
2022-11-11,189474.07861557347,143988.92595827664
2022-11-14,189076.67077950164,143446.39953096048
2022-11-15,189935.0194558814,143993.0554796825
2022-11-16,189597.48379859634,144106.0829940029
2022-11-17,189048.26222024724,143789.59162246692
2022-11-18,189790.71139221152,144313.81994365455
2022-11-21,189881.3588908658,144489.14825262397
2022-11-22,190724.71370375238,145577.9076507864
2022-11-23,191780.14126517784,146430.55371880846
2022-11-24,192155.75693091986,146969.7190044566
2022-11-25,192929.39373245125,147487.478325319
2022-11-28,191616.30170200177,146446.86634923352
2022-11-29,192981.85687344708,146706.88268367783
2022-11-30,194723.78970465183,147768.16770079857
2022-12-01,196226.24126605748,148844.25029757814
2022-12-02,196458.63553875286,149085.60625150747
2022-12-05,195030.19185033184,148087.19169541931
2022-12-06,194261.97651635497,147690.6804925154
2022-12-07,194757.1851479999,147741.92867538714
2022-12-08,194531.60307376488,147747.50561249733
2022-12-09,195012.9503696624,147526.28922413732
2022-12-12,195471.19070679814,147752.92459884495
2022-12-13,196722.83554947018,148313.39249546576
2022-12-14,195975.42421406493,148041.62026522233
2022-12-15,193369.63852882304,146795.11927650403
2022-12-16,192799.02654018058,145857.75812284852
2022-12-19,191193.6416300991,144741.56871419586
2022-12-20,191790.58453132198,144521.31967053624
2022-12-21,193166.00273759413,145585.7408505242
2022-12-22,191460.1666172893,144504.96057480827
2022-12-23,191588.34213814273,144544.34622885133
2022-12-28,190240.3878712858,143010.60509291972
2022-12-29,192042.48838334534,144125.66787831756
2022-12-30,191388.57853371755,143478.55718409005
2023-01-03,193725.64465133427,144483.4078924487
2023-01-04,193103.8004350147,144692.395805987
2023-01-05,192174.1334557094,144381.15363201094
2023-01-06,194345.83692062245,145904.59457999415
2023-01-09,193995.50910406123,145856.08646506036
2023-01-10,195251.87879405956,146248.0327994938
2023-01-11,196650.38665865842,147384.12361059425
2023-01-12,197610.12578230782,148529.34247307558
2023-01-13,199315.9753904951,149207.11302877098
2023-01-16,199103.76652673015,149407.72635848867
2023-01-17,198943.80137294205,149505.9449636973
2023-01-18,198913.75081799514,149754.38827002974
2023-01-19,198632.7162275623,149189.41684972934
2023-01-20,199257.43251195177,149486.54864334132
2023-01-23,200483.4084583041,149900.2219628693
2023-01-24,200487.99772953324,149968.19688244187
2023-01-25,201153.8600530017,150555.95451385048
2023-01-26,200947.39054778486,150666.9493950802
2023-01-27,200847.17555775904,150532.70379335553
2023-01-30,200252.80687696632,149993.360209811
2023-01-31,200838.3824109615,150534.7981153435
2023-02-01,202493.67314982333,151329.89558236243
2023-02-02,202939.0883141617,152006.9025185848
2023-02-03,201363.7590825486,151395.99713837352
2023-02-06,200929.3603830553,150423.5980246296
2023-02-07,201861.3323739641,150928.61248275448
2023-02-08,201409.89168774907,150734.1589845892
2023-02-09,200575.68655599112,150340.4723231131
2023-02-10,199193.4344748258,149338.5113679975
2023-02-13,200013.27622948616,150314.17253906405
2023-02-14,200117.55631796288,150086.07459912784
2023-02-15,200517.58014490744,150037.18706079465
2023-02-16,199797.4856059774,149513.1403693305
2023-02-17,199951.24979186623,149515.18928451586
2023-02-21,198264.11210424308,147898.76465599125
2023-02-22,197802.4521276608,147871.60816387634
2023-02-23,198213.46507664933,148404.23625889426
2023-02-24,197228.41435562735,147661.10335448873
2023-02-27,197802.04623966306,148203.0304377593
2023-02-28,198390.8863214117,148422.12643713036
2023-03-01,198143.80202975625,147989.37082991595
2023-03-02,198739.8414529756,148129.80322909355
2023-03-03,201279.12268924183,149962.5013788382
2023-03-06,201299.26416924657,149871.530009792
2023-03-07,199856.54860401465,149209.862026477
2023-03-08,200782.4794140547,149819.80354902483
2023-03-09,199986.17462295154,149236.85734510663
2023-03-10,199556.92056787552,148676.01756933256
2023-03-13,198948.58409625464,148375.46807080734
2023-03-14,199704.56830846998,148697.81061939846
2023-03-15,199353.65955585882,148005.7062498968
2023-03-16,200815.33826771507,148288.01128477993
2023-03-17,201318.84288605684,147889.01248987776
2023-03-20,201794.76033206523,148202.34981060488
2023-03-21,202983.8627382803,149342.81426468265
2023-03-22,202527.01801008979,149264.31252948378
2023-03-23,203488.77584769874,149048.8580760518
2023-03-24,203310.77597954718,149214.1928904299
2023-03-27,202295.40263293742,148857.90583559748
2023-03-28,201759.12372267238,148472.0261044951
2023-03-29,202863.90200369369,149450.47051109187
2023-03-30,203901.8668683422,149979.7835749635
2023-03-31,204986.47207607602,150811.1926598695
2023-04-03,204888.5190646854,151257.82920453453
2023-04-04,206022.83073833917,151485.59137066535
2023-04-05,205476.0396216188,151187.5922405642
2023-04-06,205834.02786476392,151504.30834084383
2023-04-10,205773.27248265623,151302.61058205517
2023-04-11,205947.34772389906,151481.55767751962
2023-04-12,205816.27761041393,151614.25897256462
2023-04-13,206992.25921205294,151801.42208801422
2023-04-14,205916.76402976387,151570.55797634678
2023-04-17,206218.63363007174,151692.33390913357
2023-04-18,206895.7507047389,152072.22323642336
2023-04-19,207144.72524723219,152161.82016134405
2023-04-20,207264.85523036498,152424.76000479516
2023-04-21,207751.45485702882,153190.94482083127
2023-04-24,208253.80447850077,153337.93762886978
2023-04-25,207846.94408462383,152982.5738810867
2023-04-26,207332.08186399133,152533.256159459
2023-04-27,208774.34031635057,153118.6314434953
2023-04-28,208987.8679680315,153884.880981312
2023-05-01,208645.0692095894,153191.13354507287
2023-05-02,209199.32791855905,153034.8741767816
2023-05-03,209321.8078277674,153082.62597364353
2023-05-04,207815.45983433074,152205.96295611138
2023-05-05,206964.5024778777,152573.34131572582
2023-05-08,207023.82882612295,152448.16805482394
2023-05-09,207066.81860464974,152203.30092650285
2023-05-10,207195.0049442055,152312.85787802993
2023-05-11,207987.41784136623,152988.44004057796
2023-05-12,208479.0653498841,153057.2347980251
2023-05-15,208175.35834002332,152909.08022384183
2023-05-16,206238.8708113572,151655.74465500543
2023-05-17,206838.38835179154,152011.38744775124
2023-05-18,207248.03548880707,152101.07773471097
2023-05-19,208131.59171101247,152566.72135914653
2023-05-23,206357.43629909478,151082.8135427647
2023-05-24,205573.8498672136,150274.37945392638
2023-05-25,205988.18381174057,150264.58880894343
2023-05-26,207461.3244638312,151099.3500478742
2023-05-29,207137.4461143261,151089.6568149295
2023-05-30,207276.18322470688,150867.72846263446
2023-05-31,205984.48009675057,150308.26199568517
2023-06-01,206330.88868512146,150796.73921505126
2023-06-02,207203.820813377,151780.76107870322
2023-06-05,207260.7527594983,151383.0983874572
2023-06-06,207385.3155146494,151635.81545314577
2023-06-07,205569.25488282798,150352.59937406197
2023-06-08,206869.2966680188,150904.01866529486
2023-06-09,206715.9296519304,151016.25955052103
2023-06-12,207877.09728491263,151705.0853174334
2023-06-13,207644.6861939675,151493.31918011518
2023-06-14,208234.25739854615,152071.90805755538
2023-06-15,208613.56624990253,152550.32531058585
2023-06-16,207899.66810338642,152296.38051350025
2023-06-19,207314.1522191132,151839.52635268844
2023-06-20,206557.5728250781,151530.7967841719
2023-06-21,205167.4573215472,150889.37487618285
2023-06-22,204345.8873506227,150198.01160856153
2023-06-23,203698.30793713272,149866.34231787364
2023-06-26,203204.87899392072,149908.66841017656
2023-06-27,204645.7092370573,150843.93387997415
2023-06-28,205610.35596929298,151772.24765133992
2023-06-29,205760.34805308538,151498.37224940077
2023-06-30,207951.3650113351,153121.6178977581
2023-07-04,207695.31753628774,152917.3324314684
2023-07-05,207594.78952835352,152208.35143787094
2023-07-06,206861.30816066824,151214.95891565518
2023-07-07,206177.56928639507,150709.2729694564
2023-07-10,206492.75483440812,150956.3228122333
2023-07-11,207152.04310741054,151260.93386254256
2023-07-12,208731.44898329597,152470.62649480932
2023-07-13,209437.2112376194,153524.31872189438
2023-07-14,210420.31906404134,153669.12878715098
2023-07-17,210168.73392563328,153488.61886645225
2023-07-18,211682.57575335787,154119.14689713612
2023-07-19,211991.57601743148,154502.09488215388
2023-07-20,211001.88168147177,153588.06490278087
2023-07-21,211589.7091982715,154362.58330633887
2023-07-24,210788.95254798981,153856.00858164686
2023-07-25,211538.22846699427,153995.20337299767
2023-07-26,212413.0364073214,154423.4393472343
2023-07-27,211162.15785521138,153532.8869221708
2023-07-28,212731.27182800896,154607.49838969955
2023-07-31,212481.5157474303,154630.17460215947
2023-08-01,212455.99891214297,154220.39016954225
2023-08-02,210688.7639903135,152873.13641293388
2023-08-03,210274.5893930378,152115.531966825
2023-08-04,210735.49718419183,152976.9070817132
2023-08-08,211115.490514057,153370.3536040705
2023-08-09,210532.52751594048,153416.1639704323
2023-08-10,210926.05051123735,153501.78250528197
2023-08-11,210723.36179193464,153179.8278435202
2023-08-14,210880.21405806817,153045.798879912
2023-08-15,209291.18181425598,151471.30349768902
2023-08-16,208575.02905548055,151085.98512995802
2023-08-17,207528.55010921624,150599.9827269526
2023-08-18,207575.690951863,150750.14258464013
2023-08-21,208614.128475435,150954.9311020478
2023-08-22,208283.1854131187,150516.6658169719
2023-08-23,210193.59690257243,151980.10706527994
2023-08-24,208929.75088788907,151090.16557386125
2023-08-25,210026.64269590753,151688.99196495363
2023-08-28,211378.61689050082,152516.72781156417
2023-08-29,213422.4706732318,154054.18247864774
2023-08-30,213507.15347944788,154104.4359856038
2023-08-31,213180.64786782674,153972.2109496442
2023-09-01,214570.1577846552,154903.59543543437
2023-09-05,213656.88408019615,153928.11246237165
2023-09-06,212636.16338796387,153377.76701006654
2023-09-07,212816.62382981417,153413.85503793153
2023-09-08,212185.0513444731,153086.6296292145
2023-09-11,212584.2815226206,153376.5797156897
2023-09-12,211408.56876542655,153063.99809858238
2023-09-13,211265.74376060255,153011.456041665
2023-09-14,212350.79650748285,154105.5728570372
2023-09-15,211650.2263565317,153417.55659257935
2023-09-18,211286.75535207638,153019.05637328036
2023-09-19,210162.08791533517,151933.76604699471
2023-09-20,209696.3710073798,151575.30771994707
